EpisodeLength,Reward,step,model_number,RunID,Env,Selection,Crossover,LR
200,-200.0,0,49,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,0,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,1,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,2,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,3,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,4,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,5,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,6,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,7,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,8,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,9,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,10,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,11,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,12,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,13,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,14,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,15,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,16,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,17,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,18,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,19,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,20,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,21,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,22,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,23,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,24,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,25,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,26,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,27,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,28,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,29,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,30,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,31,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,32,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,33,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,34,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,35,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,36,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,37,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,38,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,39,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,40,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,41,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,42,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,43,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,44,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,45,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,46,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,47,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,48,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,1,49,9,MountainCar-v0,RoulettePolicy,MeanPolicy,DecayingLR
200,-200.0,0,0,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,1,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,2,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,3,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,4,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,5,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,6,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,7,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,8,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,9,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,10,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,11,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,12,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,13,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,14,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,15,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,16,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,17,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,18,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,19,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,20,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,21,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,22,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,23,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,24,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,25,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,26,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,27,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,28,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,29,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,30,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,31,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,32,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,33,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,34,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,35,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,36,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,37,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,38,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,39,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,40,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,41,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,42,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,43,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,44,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,45,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,46,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,47,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,48,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,49,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,0,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,1,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,2,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,3,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,4,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,5,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,6,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,7,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,8,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,9,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,10,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,11,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,12,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,13,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,14,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,15,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,16,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,17,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,18,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,19,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,20,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,21,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,22,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,23,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,24,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,25,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,26,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,27,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,28,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,29,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,30,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,31,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,32,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,33,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,34,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,35,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,36,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,37,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,38,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,39,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,40,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,41,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,42,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,43,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,44,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,45,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,46,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,1,47,8,MountainCar-v0,RoulettePolicy,JigglePolicy,DecayingLR
200,-200.0,0,0,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,1,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,2,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,3,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,4,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,5,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,6,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,7,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,8,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,9,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,10,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,11,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,12,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,13,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,14,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,15,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,16,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,17,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,18,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,19,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,20,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,21,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,22,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,23,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,24,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,25,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,26,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,27,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,28,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,29,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,30,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,31,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,32,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,33,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,34,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,35,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,36,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,37,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,38,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,39,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,40,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,41,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,42,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,43,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,44,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,45,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,46,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,47,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,48,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,49,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,0,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,1,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,2,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,3,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,4,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,5,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,6,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,7,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,8,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,9,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,10,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,11,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,12,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,13,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,14,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,15,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,16,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,17,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,18,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,19,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,20,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,21,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,22,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,23,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,24,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,25,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,26,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,27,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,28,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,29,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,30,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,31,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,32,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,33,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,34,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,35,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,36,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,37,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,38,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,39,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,40,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,41,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,42,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,43,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,44,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,45,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,46,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,47,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,48,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,1,49,7,MountainCar-v0,TopPctPolicy,MeanPolicy,DecayingLR
200,-200.0,0,0,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,1,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,2,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,3,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,4,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,5,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,6,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,7,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,8,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,9,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,10,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,11,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,12,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,13,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,14,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,15,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,16,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,17,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,18,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,19,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,20,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,21,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,22,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,23,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,24,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,25,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,26,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,27,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,28,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,29,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,30,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,31,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,32,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,33,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,34,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,35,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,36,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,37,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,38,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,39,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,40,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,41,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,42,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,43,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,44,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,45,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,46,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,47,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,48,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,0,49,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,0,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,1,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,2,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,3,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
